language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
sv,v1,1,201,208,ligger,ligger,ligger,unknown,ligger,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,202,209,sett,sett,sett,unknown,sett,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,203,210,tre,tre,tre,unknown,tre,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,204,211,vilken,vilken,vilken,unknown,vilken,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,205,213,enligt,enligt,enligt,unknown,enligt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,206,214,flera,flera,flera,unknown,flera,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,207,215,lika,lika,lika,unknown,lika,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,208,216,saker,saker,saker,unknown,saker,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,209,217,stockholm,stockholm,stockholm,unknown,stockholm,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,210,218,svensk,svensk,svensk,unknown,svensk,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,211,219,tiden,tiden,tiden,unknown,tiden,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,212,220,förstår,förstår,förstår,unknown,förstår,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,213,221,känns,känns,känns,unknown,känns,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,214,222,liv,liv,liv,unknown,liv,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,215,223,mest,mest,mest,unknown,mest,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
