language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
da,v1,1,179,188,mand,mand,mand,unknown,mand,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,180,189,nej,nej,nej,unknown,nej,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,181,190,samt,samt,samt,unknown,samt,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,182,191,ting,ting,ting,unknown,ting,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,183,193,fået,fået,fået,unknown,fået,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,184,194,gode,gode,gode,unknown,gode,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,185,195,hendes,hendes,hendes,unknown,hendes,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,186,196,inden,inden,inden,unknown,inden,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,187,197,mine,mine,mine,unknown,mine,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,188,198,står,står,står,unknown,står,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,189,199,give,give,give,unknown,give,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,190,200,hvem,hvem,hvem,unknown,hvem,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,191,201,omkring,omkring,omkring,unknown,omkring,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,192,202,synes,synes,synes,unknown,synes,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,193,203,derfor,derfor,derfor,unknown,derfor,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,194,204,først,først,først,unknown,først,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,195,205,forskellige,forskellige,forskellige,unknown,forskellige,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,196,206,vej,vej,vej,unknown,vej,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,197,207,virkelig,virkelig,virkelig,unknown,virkelig,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,198,209,frem,frem,frem,unknown,frem,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,199,210,klar,klar,klar,unknown,klar,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,200,211,mennesker,mennesker,mennesker,unknown,mennesker,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,201,212,rigtig,rigtig,rigtig,unknown,rigtig,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,202,213,sige,sige,sige,unknown,sige,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,203,214,gange,gange,gange,unknown,gange,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,204,215,gennem,gennem,gennem,unknown,gennem,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,205,216,hjem,hjem,hjem,unknown,hjem,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,206,217,hver,hver,hver,unknown,hver,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,207,218,lide,lide,lide,unknown,lide,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,208,219,blandt,blandt,blandt,unknown,blandt,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,209,220,d,d,d,unknown,d,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,210,221,faktisk,faktisk,faktisk,unknown,faktisk,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,211,222,par,par,par,unknown,par,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,212,223,penge,penge,penge,unknown,penge,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,213,224,sted,sted,sted,unknown,sted,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,214,225,mens,mens,mens,unknown,mens,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,215,226,næste,næste,næste,unknown,næste,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,216,227,mindre,mindre,mindre,unknown,mindre,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,217,228,måde,måde,måde,unknown,måde,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,218,229,tog,tog,tog,unknown,tog,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,219,230,død,død,død,unknown,død,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,220,231,gamle,gamle,gamle,unknown,gamle,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,221,232,hvilket,hvilket,hvilket,unknown,hvilket,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,222,233,verden,verden,verden,unknown,verden,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,223,234,altså,altså,altså,unknown,altså,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
