language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
fi,v1,1,172,182,voidaan,voidaan,voidaan,unknown,voidaan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,173,183,mistä,mistä,mistä,unknown,mistä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,174,184,tiedä,tiedä,tiedä,unknown,tiedä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,175,185,välillä,välillä,välillä,unknown,välillä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,176,186,asia,asia,asia,unknown,asia,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,177,187,joskus,joskus,joskus,unknown,joskus,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,178,188,meidän,meidän,meidän,unknown,meidän,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,179,189,muun,muun,muun,unknown,muun,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,180,190,niiden,niiden,niiden,unknown,niiden,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,181,191,varmasti,varmasti,varmasti,unknown,varmasti,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,182,192,hänet,hänet,hänet,unknown,hänet,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,183,193,ihmiset,ihmiset,ihmiset,unknown,ihmiset,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,184,194,jota,jota,jota,unknown,jota,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,185,195,takia,takia,takia,unknown,takia,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,186,196,yhtä,yhtä,yhtä,unknown,yhtä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,187,197,kukaan,kukaan,kukaan,unknown,kukaan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,188,198,the,the,the,unknown,the,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,189,199,yhdessä,yhdessä,yhdessä,unknown,yhdessä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
